id;priority;length;width;height;weight;allowed_orientations;client_id;stackable;designation;location
407491009004001;1;92.3;84.6;38.2;34.1;HWL,WHL,HLW,LHW;407491;True;;
398135009000401;1;87.1;62.3;60.2;27.7;HLW,LHW;398135;True;;
407491009001801;1;211.7;62.3;62.2;75.6;HWL,WHL,HLW,LHW;407491;True;;
407491009000301;2;81.5;62.3;6.0;6.0;all;407491;False;;
407491009005901;2;85.0;63.1;3.2;5.3;all;407491;False;;
446105009001501;2;53.0;21.0;1.0;11.3;all;446105;False;;
407491009000501;1;87.1;82.3;62.2;51.9;HLW,LHW;407491;True;;
407491009004401;1;92.3;84.9;38.2;63.0;HWL,WHL;407491;True;;
407491009000601;1;102.3;87.1;62.2;48.0;HWL,WHL;407491;True;;
460952009000101;1;92.3;84.6;38.2;38.7;HWL,WHL,HLW,LHW;460952;True;;
407491009001601;1;87.1;62.2;47.3;38.0;WLH,LWH;407491;True;;
407491009005801;2;84.8;9.8;8.0;1.4;all;407491;True;;
446105009001801;2;53.0;11.0;1.0;7.9;all;446105;False;;
446105009001701;2;53.0;11.0;1.0;7.9;all;446105;False;;
407491009001101;1;87.1;82.3;67.2;52.9;HLW,LHW;407491;True;;
407491009004101;1;84.6;52.3;38.2;21.8;HWL,WHL,HLW,LHW;407491;True;;
407491009000101;1;92.3;87.1;62.2;56.6;HWL,WHL;407491;True;;
407491009000901;1;211.7;62.2;42.3;61.4;HWL,WHL,WLH,LWH;407491;True;;
407491009002601;2;73.0;16.0;6.6;0.9;all;407491;True;;
407491009001501;1;70.8;62.3;38.2;22.2;HWL,WHL,HLW,LHW;407491;True;;
446105009001601;2;53.0;21.0;1.0;11.3;all;446105;False;;
407491009000801;2;81.7;9.8;8.0;3.5;all;407491;True;;
407491009002001;1;102.3;38.2;29.4;16.0;HWL,WHL,WLH,LWH;407491;True;;
407491009001001;2;81.7;9.8;8.0;3.5;all;407491;True;;
407491009004201;2;87.0;16.0;6.6;1.5;all;407491;True;;
