id;priority;length;width;height;weight;allowed_orientations;client_id;stackable;designation;location
411874009001501;2;73.0;9.8;3.6;0.5;all;411874;True;;
396875009001701;1;122.3;57.0;38.2;31.0;HWL,WHL,HLW,LHW;396875;True;;
412493009001001;1;70.8;62.3;38.2;30.3;HWL,WHL,HLW,LHW;412493;True;;
395373009000301;1;87.1;62.3;32.3;21.7;WLH,LWH;395373;True;;
415907009000901;1;122.3;43.2;38.7;30.5;HWL,WHL,HLW,LHW;415907;True;;
400387009002201;1;87.1;62.3;62.3;37.0;WLH,LWH;400387;True;;
396875009001801;1;82.3;57.0;38.2;22.0;HWL,WHL,HLW,LHW;396875;True;;
415907009000701;1;92.3;87.1;62.2;57.4;HWL,WHL;415907;True;;
406905009003401;1;92.3;87.1;62.2;44.2;HWL,WHL;406905;True;;
406905009000701;1;84.6;62.2;17.3;15.8;WLH,LWH;406905;True;;
412348009000201;1;87.1;62.2;42.3;27.6;WLH,LWH;412348;True;;
396875009001001;2;81.7;9.8;8.0;3.5;all;396875;True;;
411874009000101;1;197.9;62.3;62.2;68.3;HWL,WHL,HLW,LHW;411874;True;;
400953009001601;1;197.9;62.3;62.3;69.0;HWL,WHL,WLH,LWH;400953;True;;
400953009000901;2;70.8;42.3;6.1;2.5;all;400953;False;;
412493009000201;1;73.3;62.2;52.3;22.0;WLH,LWH;412493;True;;
406905009000201;1;87.1;62.3;62.2;57.3;HLW,LHW;406905;True;;
412348009000601;1;92.3;87.1;62.2;56.6;HWL,WHL;412348;True;;
413824009000101;1;82.3;73.3;67.2;29.6;HWL,WHL;413824;True;;
396875009001101;1;92.3;87.1;62.2;56.6;HWL,WHL;396875;True;;
406905009004101;2;80.7;61.0;10.0;6.5;all;406905;False;;
400387009003401;2;87.0;16.0;4.8;1.8;all;400387;True;;
406905009000301;1;87.1;62.3;62.2;57.3;HLW,LHW;406905;True;;
406905009000901;1;92.3;87.1;62.2;57.4;HWL,WHL;406905;True;;
396875009000601;1;87.1;62.3;62.2;36.1;HLW,LHW;396875;True;;
400387009007301;2;84.6;62.3;3.2;1.0;all;400387;False;;
415222009001401;1;73.3;62.3;62.2;40.8;HLW,LHW;415222;True;;
413824009000601;1;57.0;42.3;38.2;13.5;HWL,WHL,HLW,LHW;413824;True;;
400387009003801;2;70.8;62.3;6.1;3.7;all;400387;False;;
415222009000401;2;70.8;62.3;6.0;3.7;all;415222;False;;
415222009000701;1;102.3;87.1;62.2;53.7;HWL,WHL;415222;True;;
400387009003901;2;87.0;16.0;4.8;1.8;all;400387;True;;
413271009000801;2;65.0;47.5;3.2;3.7;all;413271;False;;
411874009000701;1;92.3;73.3;62.2;50.2;HWL,WHL;411874;True;;
412348009000501;1;92.3;87.1;62.2;57.4;HWL,WHL;412348;True;;
400387009001801;2;73.0;16.0;4.6;0.7;all;400387;True;;
413271009001001;1;122.3;57.0;38.2;32.0;HWL,WHL,HLW,LHW;413271;True;;
411874009001401;2;73.0;9.8;3.6;0.5;all;411874;True;;
406233009001501;1;122.3;87.1;62.2;67.7;HWL,WHL;406233;True;;
412348009001401;1;92.3;87.1;62.2;35.8;HWL,WHL;412348;True;;
415222009002001;2;87.0;16.0;4.8;1.8;all;415222;True;;
415222009000801;1;87.1;62.2;52.3;33.8;WLH,LWH;415222;True;;
414153009001501;1;70.8;42.3;38.2;16.7;HWL,WHL,HLW,LHW;414153;True;;
414153009001001;1;70.8;62.3;38.2;19.9;HLW,LHW;414153;True;;
415222009001801;1;87.1;62.3;62.2;42.8;HLW,LHW;415222;True;;
411874009000501;2;70.8;62.3;6.0;3.7;all;411874;False;;
395373009001401;2;87.0;16.0;4.8;1.8;all;395373;True;;
395373009000401;2;87.0;16.0;4.8;1.8;all;395373;True;;
412493009001101;1;92.3;57.0;38.2;23.9;HWL,WHL,HLW,LHW;412493;True;;
406233009000101;1;197.9;62.3;62.2;59.5;HWL,WHL,HLW,LHW;406233;True;;
395373009001901;2;62.3;15.6;6.1;0.9;all;395373;False;;
400387009001901;1;211.7;67.3;42.3;67.6;HWL,WHL,WLH,LWH;400387;True;;
400387009003701;2;65.0;47.5;3.2;3.7;all;400387;False;;
406905009005701;2;79.3;14.0;3.2;1.2;all;406905;False;;
406905009004701;2;79.3;14.0;3.2;1.2;all;406905;False;;
395373009000101;1;82.3;73.3;62.3;29.6;HWL,WHL;395373;True;;
395373009001001;2;85.0;63.1;3.2;5.3;all;395373;False;;
412493009000301;2;70.8;62.3;6.0;3.7;all;412493;False;;
413824009000701;1;82.3;73.3;62.2;47.2;HWL,WHL;413824;True;;
414153009000601;2;85.0;63.1;3.2;5.3;all;414153;False;;
400953009001301;1;84.6;38.3;32.3;16.1;HWL,WHL,WLH,LWH;400953;True;;
412348009000701;1;87.1;62.2;32.3;27.2;WLH,LWH;412348;True;;
413271009000301;1;197.9;62.3;62.2;59.5;HWL,WHL,HLW,LHW;413271;True;;
415907009000401;1;87.1;62.3;62.2;36.3;HLW,LHW;415907;True;;
415222009001501;1;92.3;73.3;67.2;50.2;HWL,WHL;415222;True;;
413824009001201;1;122.3;84.6;38.2;42.2;HWL,WHL,HLW,LHW;413824;True;;
413824009001401;2;87.0;16.0;6.6;1.5;all;413824;True;;
395373009000201;1;87.1;62.3;62.3;28.8;WLH,LWH;395373;True;;
395373009000701;2;70.8;62.3;6.1;3.7;all;395373;False;;
406905009005101;2;80.7;66.0;10.0;9.3;all;406905;False;;
453649009000101;2;112.2;62.3;6.1;6.2;all;453649;False;;
430144009000201;2;84.8;16.0;4.8;4.6;all;430144;True;;
400953009001101;1;92.3;87.1;62.3;44.5;HWL,WHL;400953;True;;
415907009001501;1;170.3;62.3;62.2;68.6;HWL,WHL,HLW,LHW;415907;True;;
406233009000201;1;92.3;87.1;62.2;53.8;HWL,WHL;406233;True;;
411874009001101;1;197.9;62.3;62.2;64.2;HWL,WHL,HLW,LHW;411874;True;;
400953009001501;1;92.3;57.0;38.3;24.7;HWL,WHL,HLW,LHW;400953;True;;
406905009005601;2;80.7;66.0;10.0;9.3;all;406905;False;;
412348009001301;1;87.1;62.3;62.2;31.6;HLW,LHW;412348;True;;
400387009007401;2;84.6;62.3;3.2;1.0;all;400387;False;;
400953009001401;2;59.2;16.0;4.6;0.5;all;400953;True;;
406905009008001;2;84.6;62.3;3.2;1.0;all;406905;False;;
406233009002001;1;195.0;62.3;62.2;59.5;HWL,WHL,HLW,LHW;406233;True;;
396875009000801;1;87.1;62.2;32.3;33.0;WLH,LWH;396875;True;;
414153009000201;2;84.6;47.3;6.0;4.7;all;414153;False;;
415907009001101;2;45.4;16.0;6.6;1.1;all;415907;True;;
413271009001901;2;87.0;9.8;3.6;0.5;all;413271;True;;
415222009000301;1;62.3;62.2;25.4;20.3;HWL,WHL;415222;True;;
400387009001101;1;82.3;70.8;38.3;31.8;HWL,WHL,HLW,LHW;400387;True;;
400387009003001;1;87.1;62.3;62.3;42.8;WLH,LWH;400387;True;;
395373009000601;1;87.1;62.3;62.3;42.8;WLH,LWH;395373;True;;
415907009000601;2;87.0;9.8;3.6;0.5;all;415907;True;;
406905009004601;2;80.7;61.0;10.0;6.5;all;406905;False;;
453649009000201;2;62.3;57.0;6.1;2.9;all;453649;False;;
400953009001201;2;70.8;62.3;6.1;3.7;all;400953;False;;
406233009000301;1;84.6;62.2;17.3;21.5;WLH,LWH;406233;True;;
400387009002001;2;84.8;9.8;8.0;1.4;all;400387;True;;
395373009000501;1;87.1;62.3;32.3;26.9;WLH,LWH;395373;True;;
400953009002001;2;70.8;62.3;6.1;3.7;all;400953;False;;
411874009000201;1;97.3;38.2;29.4;15.0;HWL,WHL,WLH,LWH;411874;True;;
413271009000701;2;62.3;15.6;6.0;0.9;all;413271;False;;
439217009000101;2;53.0;51.3;21.0;6.0;all;439217;False;;
406905009004201;2;79.3;14.0;3.2;1.2;all;406905;False;;
415222009000501;1;70.8;62.3;62.2;30.8;HWL,WHL,HLW,LHW;415222;True;;
395373009002001;2;65.0;47.5;3.2;3.7;all;395373;False;;
439217009000301;2;81.3;53.0;11.0;6.0;all;439217;False;;
415222009003801;2;84.6;62.3;3.2;1.0;all;415222;False;;
400387009002401;1;87.1;82.3;62.3;38.9;HLW,LHW;400387;True;;
413271009000901;2;70.8;62.3;6.0;3.7;all;413271;False;;
406233009001001;2;70.8;62.3;6.0;3.7;all;406233;False;;
406905009003901;1;92.3;38.2;29.4;14.7;HWL,WHL,WLH,LWH;406905;True;;
396875009001401;1;195.0;67.2;32.3;75.0;HWL,WHL,WLH,LWH;396875;True;;
414153009000501;2;87.0;16.0;4.8;1.8;all;414153;True;;
414153009000801;1;87.1;62.2;52.3;36.3;WLH,LWH;414153;True;;
