id;priority;length;width;height;weight;allowed_orientations;client_id;stackable;designation;location
404623009002001;1;211.7;62.3;62.2;112.0;HWL,WHL,HLW,LHW;404623;True;;
404623009001901;1;98.4;62.3;62.2;40.9;HWL,WHL,HLW,LHW;404623;True;;
398922009001801;2;81.7;9.8;8.0;3.5;all;398922;True;;
404623009001401;1;122.3;87.1;62.2;51.8;HWL,WHL;404623;True;;
404623009002201;2;83.7;16.0;4.8;2.4;all;404623;True;;
404623009001701;2;81.7;9.8;8.0;3.5;all;404623;True;;
404623009001801;2;70.8;62.3;6.0;3.7;all;404623;False;;
404623009003201;1;211.7;62.3;62.2;75.6;HWL,WHL,HLW,LHW;404623;True;;
404623009003701;1;52.3;43.2;38.2;13.3;HWL,WHL,HLW,LHW;404623;True;;
404623009002101;1;208.8;62.3;62.2;61.6;HWL,WHL,HLW,LHW;404623;True;;
404662009000101;2;87.0;16.0;4.8;1.8;all;404662;True;;
466204009000101;2;84.6;62.3;6.1;4.4;all;466204;False;;
466204009000301;2;70.8;62.3;6.1;3.7;all;466204;False;;
404662009000401;1;87.1;62.3;62.2;28.8;HLW,LHW;404662;True;;
404623009001501;1;87.1;62.3;62.2;31.5;HLW,LHW;404623;True;;
404662009000701;1;82.3;70.8;38.2;27.4;HWL,WHL,HLW,LHW;404662;True;;
404623009000101;1;62.3;62.2;35.7;24.0;HWL,WHL;404623;True;;
398922009000801;1;122.3;87.1;62.2;53.4;HWL,WHL;398922;True;;
398922009001001;2;81.5;62.3;6.0;6.0;all;398922;False;;
398922009000701;1;122.3;87.1;62.2;68.6;HWL,WHL;398922;True;;
404623009003501;1;84.6;42.3;38.2;19.0;HWL,WHL,HLW,LHW;404623;True;;
404623009002301;1;122.3;87.1;62.2;68.6;HWL,WHL;404623;True;;
404623009000301;1;122.3;87.1;62.2;53.4;HWL,WHL;404623;True;;
398922009002001;1;102.3;87.1;62.2;60.6;HWL,WHL;398922;True;;
404662009000801;2;62.3;15.6;6.0;0.7;all;404662;False;;
404623009000401;2;128.2;16.0;8.6;2.7;all;404623;True;;
463107009000101;2;126.0;62.3;6.0;6.4;all;463107;False;;
398922009000401;1;92.3;57.0;38.2;24.7;HWL,WHL,HLW,LHW;398922;True;;
404662009000901;1;122.3;57.0;38.2;31.0;HWL,WHL,HLW,LHW;404662;True;;
466204009000201;2;84.6;62.3;6.1;4.4;all;466204;False;;
404662009000501;1;87.1;62.3;62.2;36.3;HLW,LHW;404662;True;;
398922009001501;1;208.8;62.3;62.2;62.7;HWL,WHL,HLW,LHW;398922;True;;
398922009001301;1;122.3;87.1;62.2;68.6;HWL,WHL;398922;True;;
404623009001601;1;122.3;87.1;62.2;51.8;HWL,WHL;404623;True;;
404623009002401;1;87.1;62.3;62.2;38.1;HLW,LHW;404623;True;;
404662009000201;1;87.1;62.2;52.3;30.8;WLH,LWH;404662;True;;
404662009000301;1;87.1;62.3;62.2;34.1;HLW,LHW;404662;True;;
398922009001201;1;87.1;62.2;42.3;33.5;WLH,LWH;398922;True;;
398922009001401;1;211.7;62.3;62.2;72.6;HWL,WHL,HLW,LHW;398922;True;;
