id;priority;length;width;height;weight;allowed_orientations;client_id;stackable;designation;location
393809009000201;1;122.3;87.1;67.2;71.2;HWL,WHL;393809;True;;
408159009000401;1;87.1;62.2;52.3;30.8;WLH,LWH;408159;True;;
408159009000101;1;87.1;82.3;62.2;38.6;HLW,LHW;408159;True;;
412382009003001;2;70.8;62.3;6.0;3.7;all;412382;False;;
412028009000601;1;87.1;82.3;62.2;33.2;HLW,LHW;412028;True;;
468879009000101;1;70.8;62.3;38.2;21.9;HWL,WHL,HLW,LHW;468879;True;;
387993009000401;1;102.3;87.1;67.2;49.0;HWL,WHL;387993;True;;
412469009001801;1;92.3;87.1;62.2;54.4;HWL,WHL;412469;True;;
412382009005901;2;84.6;62.3;3.2;1.0;all;412382;False;;
393798009000701;1;87.1;62.4;62.3;35.4;WLH,LWH;393798;True;;
406038009000601;1;197.9;67.3;42.3;71.4;HWL,WHL,WLH,LWH;406038;True;;
393805009001201;1;92.3;43.2;38.2;21.0;HWL,WHL,HLW,LHW;393805;True;;
408972009000901;1;84.6;52.3;38.3;23.3;HWL,WHL,HLW,LHW;408972;True;;
412382009000201;1;84.6;62.2;17.3;21.5;WLH,LWH;412382;True;;
408972009003201;2;84.8;9.8;8.0;1.4;all;408972;True;;
412068009000401;1;70.8;62.2;17.3;18.2;WLH,LWH;412068;True;;
393805009000301;2;70.8;62.3;6.0;3.7;all;393805;False;;
394728009000601;1;102.3;87.1;62.2;48.4;HWL,WHL;394728;True;;
396915009001601;1;197.9;62.3;62.2;66.2;HWL,WHL,HLW,LHW;396915;True;;
440572009000301;2;122.3;15.6;6.0;2.0;all;440572;False;;
393805009002401;1;70.8;42.3;38.2;16.7;HWL,WHL,HLW,LHW;393805;True;;
387993009002501;2;45.4;16.0;6.6;1.1;all;387993;True;;
387993009000601;2;81.5;62.3;6.0;6.0;all;387993;False;;
412056009001701;1;84.6;62.3;39.2;24.7;HWL,WHL,HLW,LHW;412056;True;;
406038009002501;2;31.6;16.0;6.6;1.1;all;406038;True;;
408202009000201;1;122.3;87.1;62.3;43.6;HWL,WHL;408202;True;;
397139009000101;1;122.3;87.1;62.2;58.6;HWL,WHL;397139;True;;
412382009000301;1;87.1;67.2;42.3;35.4;WLH,LWH;412382;True;;
408159009001001;1;82.3;70.8;38.2;27.4;HWL,WHL,HLW,LHW;408159;True;;
393798009001101;1;87.1;62.4;62.3;32.1;WLH,LWH;393798;True;;
412028009001601;2;114.1;16.0;8.6;2.7;all;412028;True;;
468897009000201;2;70.8;62.3;6.0;3.7;all;468897;False;;
394728009002301;1;208.8;62.3;62.2;61.6;HWL,WHL,HLW,LHW;394728;True;;
468850009000101;2;84.6;52.3;6.0;4.4;all;468850;False;;
465444009000101;1;87.1;60.2;32.3;20.2;WLH,LWH;465444;True;;
412469009001501;1;92.3;84.6;38.2;33.2;HWL,WHL,HLW,LHW;412469;True;;
396915009001501;1;197.9;62.3;62.2;112.5;HWL,WHL,HLW,LHW;396915;True;;
412382009006301;2;84.6;62.3;3.2;1.0;all;412382;False;;
412469009000701;2;62.3;15.6;6.0;0.9;all;412469;False;;
412056009001301;1;122.3;70.8;39.2;39.0;HWL,WHL,HLW,LHW;412056;True;;
416917009000401;1;156.5;63.2;62.3;48.4;HWL,WHL,WLH,LWH;416917;True;;
387993009001201;1;197.9;62.3;62.2;112.5;HWL,WHL,HLW,LHW;387993;True;;
412469009002001;1;122.3;43.2;38.2;24.0;HWL,WHL,HLW,LHW;412469;True;;
408972009001901;2;62.3;57.0;6.1;2.9;all;408972;False;;
408053009000601;1;87.1;62.3;62.2;31.6;HLW,LHW;408053;True;;
412068009000301;1;82.3;73.3;62.2;29.6;HWL,WHL;412068;True;;
408972009001301;2;53.0;48.8;11.0;6.0;all;408972;False;;
406038009000101;1;170.3;62.3;62.3;49.0;HWL,WHL,WLH,LWH;406038;True;;
387993009001101;2;128.2;16.0;8.6;2.2;all;387993;True;;
387308009000501;2;59.2;16.0;4.6;0.5;all;387308;True;;
406038009001101;1;92.3;87.1;62.3;41.4;HWL,WHL;406038;True;;
412028009000301;2;62.3;15.6;6.0;0.9;all;412028;False;;
394728009000701;1;84.6;42.3;38.2;16.6;HWL,WHL,HLW,LHW;394728;True;;
416682009000101;1;225.5;62.3;62.2;66.5;HWL,WHL,HLW,LHW;416682;True;;
465793009000401;2;84.6;62.3;3.2;1.0;all;465793;False;;
412382009005701;2;84.6;62.3;3.2;1.0;all;412382;False;;
412382009005601;2;84.6;62.3;3.2;1.0;all;412382;False;;
412382009006801;2;84.6;62.3;3.2;1.0;all;412382;False;;
465442009000101;2;92.3;15.6;6.0;1.4;all;465442;False;;
412469009001901;2;87.0;16.0;4.8;1.8;all;412469;True;;
406038009002601;1;92.3;87.1;62.3;46.5;HWL,WHL;406038;True;;
412223009000201;1;92.3;87.1;62.2;35.8;HWL,WHL;412223;True;;
412056009001201;1;122.3;87.1;63.2;67.7;HWL,WHL;412056;True;;
412382009000501;1;197.9;62.3;62.2;68.1;HWL,WHL,HLW,LHW;412382;True;;
408053009000401;2;62.3;10.5;6.0;0.5;all;408053;False;;
387993009001301;1;197.9;62.3;62.2;80.7;HWL,WHL,HLW,LHW;387993;True;;
393798009000301;2;84.6;62.3;6.2;6.4;all;393798;False;;
412068009000101;1;102.3;73.3;62.2;44.6;HWL,WHL;412068;True;;
412068009000201;1;73.3;62.3;62.2;39.6;HLW,LHW;412068;True;;
412469009001301;1;92.3;84.6;38.2;33.2;HWL,WHL,HLW,LHW;412469;True;;
393805009000201;1;62.3;62.2;35.7;24.0;HWL,WHL;393805;True;;
412382009005501;2;84.6;62.3;3.2;1.0;all;412382;False;;
408159009000601;1;87.1;62.3;62.2;42.8;HLW,LHW;408159;True;;
393809009001101;1;87.1;62.3;62.2;34.1;HLW,LHW;393809;True;;
