id;priority;length;width;height;weight;allowed_orientations;client_id;stackable;designation;location
388096009002301;1;102.3;87.1;62.2;49.7;HWL,WHL;388096;True;;
388096009000501;1;211.7;62.3;62.2;75.6;HWL,WHL,HLW,LHW;388096;True;;
463969009000301;2;62.3;29.4;7.0;3.7;all;463969;False;;
433565009000501;2;62.3;10.5;6.0;0.5;all;433565;False;;
409541009000801;1;87.1;82.3;62.2;50.8;HLW,LHW;409541;True;;
413251009000301;2;84.6;62.3;6.0;6.4;all;413251;False;;
402912009000401;1;87.1;82.3;62.2;50.8;HLW,LHW;402912;True;;
408881009000701;2;84.6;62.3;6.0;6.4;all;408881;False;;
409541009000101;1;102.3;87.1;67.2;49.1;HWL,WHL;409541;True;;
411169009000101;1;197.9;62.3;62.2;59.5;HWL,WHL,HLW,LHW;411169;True;;
386890009001401;1;92.3;43.2;38.2;21.0;HWL,WHL,HLW,LHW;386890;True;;
408881009000201;1;208.8;62.3;62.2;61.6;HWL,WHL,HLW,LHW;408881;True;;
394515009000201;1;92.3;87.1;62.2;44.2;HWL,WHL;394515;True;;
388096009001401;1;87.1;62.3;62.2;35.4;HLW,LHW;388096;True;;
388096009006101;2;84.6;62.3;3.2;1.0;all;388096;False;;
402912009000501;2;70.8;62.3;6.0;3.7;all;402912;False;;
409557009000301;1;52.3;43.2;38.2;13.3;HWL,WHL,HLW,LHW;409557;True;;
433565009001801;1;87.1;62.3;62.2;28.8;HLW,LHW;433565;True;;
386910009001401;1;98.4;42.3;38.2;22.2;HWL,WHL,HLW,LHW;386910;True;;
415083009001701;1;92.3;57.0;38.2;23.9;HWL,WHL,HLW,LHW;415083;True;;
409541009001001;2;70.8;62.3;6.0;3.7;all;409541;False;;
458929009000101;1;197.9;62.3;60.2;56.0;HWL,WHL,HLW,LHW;458929;True;;
461270009000201;2;45.4;16.0;6.6;1.1;all;461270;True;;
411169009000701;1;84.6;62.2;17.3;21.5;WLH,LWH;411169;True;;
386890009000801;1;87.1;82.3;62.2;38.6;HLW,LHW;386890;True;;
388096009002001;1;87.1;62.3;62.2;42.8;HLW,LHW;388096;True;;
433565009000101;1;122.3;87.1;62.2;67.7;HWL,WHL;433565;True;;
408881009001301;1;70.8;52.3;38.2;19.2;HWL,WHL,HLW,LHW;408881;True;;
415083009000801;2;87.0;16.0;4.8;1.8;all;415083;True;;
