id;priority;length;width;height;weight;allowed_orientations;client_id;stackable;designation;location
401679009000901;2;70.8;62.3;6.0;3.7;all;401679;False;;
401645009000901;1;92.3;57.0;38.2;24.8;HWL,WHL,HLW,LHW;401645;True;;
413361009000501;1;102.3;87.1;62.2;60.6;HWL,WHL;413361;True;;
401679009001401;1;122.3;87.1;62.2;58.6;HWL,WHL;401679;True;;
413361009000901;2;62.3;15.6;6.0;0.9;all;413361;False;;
401645009000601;1;84.6;82.3;38.2;27.0;HWL,WHL,HLW,LHW;401645;True;;
401679009001301;1;82.3;43.2;38.2;19.2;HWL,WHL,HLW,LHW;401679;True;;
401679009001201;2;114.1;16.0;8.6;2.7;all;401679;True;;
413361009001001;2;65.0;47.5;3.2;3.7;all;413361;False;;
413361009000701;1;87.1;62.3;62.2;42.8;HLW,LHW;413361;True;;
413361009001101;2;59.2;16.0;4.6;0.5;all;413361;True;;
401645009000101;1;211.7;62.3;62.2;65.6;HWL,WHL,HLW,LHW;401645;True;;
413361009000401;1;77.3;57.0;38.2;24.0;HWL,WHL,HLW,LHW;413361;True;;
401645009000801;1;62.3;62.2;29.4;14.4;HWL,WHL,WLH,LWH;401645;True;;
401645009000401;1;92.3;87.1;62.2;41.3;HWL,WHL;401645;True;;
401679009000501;1;122.3;87.1;62.2;53.8;HWL,WHL;401679;True;;
413361009000101;1;197.9;62.3;62.2;68.0;HWL,WHL,HLW,LHW;413361;True;;
401679009000801;2;65.0;47.5;3.2;3.7;all;401679;False;;
401679009000201;1;92.3;87.1;62.2;46.5;HWL,WHL;401679;True;;
413361009000601;1;87.1;82.3;62.2;41.7;HLW,LHW;413361;True;;
401679009000101;1;87.1;62.3;62.2;31.6;HLW,LHW;401679;True;;
401679009000301;1;92.3;87.1;62.2;56.6;HWL,WHL;401679;True;;
401645009001101;2;62.3;15.6;6.0;0.9;all;401645;False;;
401645009000301;1;122.3;87.1;62.2;67.7;HWL,WHL;401645;True;;
401645009000701;1;62.3;62.2;29.4;14.4;HWL,WHL,WLH,LWH;401645;True;;
401645009001201;2;65.0;47.5;3.2;3.7;all;401645;False;;
413361009000201;1;87.1;62.3;62.2;28.8;HLW,LHW;413361;True;;
413361009000301;1;84.6;62.2;17.3;20.5;WLH,LWH;413361;True;;
401679009000701;2;62.3;15.6;6.0;0.9;all;401679;False;;
413361009001801;2;62.3;29.4;6.0;3.7;all;413361;False;;
468860009000101;2;111.3;53.0;21.0;6.0;all;468860;False;;
401679009000401;2;84.8;9.8;8.0;1.4;all;401679;True;;
401679009001501;1;87.1;62.2;32.3;27.2;WLH,LWH;401679;True;;
413361009001201;2;62.3;57.0;6.0;2.9;all;413361;False;;
401679009001001;1;197.9;62.3;62.2;59.5;HWL,WHL,HLW,LHW;401679;True;;
401645009000501;1;102.3;87.1;62.2;48.4;HWL,WHL;401645;True;;
401679009001101;1;195.0;62.3;62.2;59.5;HWL,WHL,HLW,LHW;401679;True;;
401645009003501;2;84.6;62.3;3.2;1.0;all;401645;False;;
