id;priority;length;width;height;weight;allowed_orientations;client_id;stackable;designation;location
401303009002801;1;107.3;43.2;38.2;25.2;HWL,WHL,HLW,LHW;401303;True;;
388667009001701;1;87.1;62.3;62.2;37.0;HLW,LHW;388667;True;;
388659009000201;1;122.3;87.1;62.3;67.7;HWL,WHL;388659;True;;
388667009001601;1;87.1;62.2;52.3;39.1;WLH,LWH;388667;True;;
396373009001201;1;95.9;87.1;62.2;50.4;HWL,WHL;396373;True;;
396373009002101;2;84.6;62.3;3.2;1.0;all;396373;False;;
401303009002001;1;92.3;87.1;62.2;45.5;HWL,WHL;401303;True;;
397154009000301;2;84.6;62.3;6.1;6.4;all;397154;False;;
465839009000101;2;84.6;47.3;6.0;4.4;all;465839;False;;
388659009000401;1;102.3;84.6;38.3;35.9;HWL,WHL,HLW,LHW;388659;True;;
465853009000101;2;84.6;47.3;6.0;2.9;all;465853;False;;
397154009001601;2;84.6;62.3;6.1;6.4;all;397154;False;;
397154009003201;2;114.1;16.0;8.6;2.7;all;397154;True;;
397154009002501;1;122.3;43.2;38.3;27.3;HWL,WHL,HLW,LHW;397154;True;;
401303009000901;2;84.6;62.3;6.0;6.4;all;401303;False;;
464028009000101;2;81.3;53.0;21.0;6.0;all;464028;False;;
397154009003101;1;195.0;62.3;38.3;49.8;HWL,WHL,HLW,LHW;397154;True;;
402030009001001;1;92.3;87.1;62.2;57.4;HWL,WHL;402030;True;;
465711009000101;2;84.6;57.3;6.0;2.4;all;465711;False;;
401303009001101;1;87.1;62.3;62.2;44.4;HLW,LHW;401303;True;;
401303009001901;2;45.4;16.0;4.6;0.7;all;401303;True;;
401303009000701;1;211.7;62.3;62.2;75.6;HWL,WHL,HLW,LHW;401303;True;;
396282009000201;1;87.1;62.2;32.3;26.9;WLH,LWH;396282;True;;
396373009001401;1;95.5;87.1;62.2;50.1;HWL,WHL;396373;True;;
388667009001401;2;73.0;16.0;4.6;0.7;all;388667;True;;
402030009000101;1;92.3;87.1;62.2;41.8;HWL,WHL;402030;True;;
397154009000501;1;92.3;87.1;62.3;41.4;HWL,WHL;397154;True;;
401303009001201;1;92.3;87.1;62.2;44.5;HWL,WHL;401303;True;;
388659009000501;1;102.3;87.1;62.3;45.8;HWL,WHL;388659;True;;
388667009001901;1;122.3;57.0;38.2;31.0;HWL,WHL,HLW,LHW;388667;True;;
397154009001001;1;87.1;62.3;52.3;33.8;WLH,LWH;397154;True;;
401303009004201;2;84.6;62.3;3.2;1.0;all;401303;False;;
401303009002401;1;87.1;62.2;44.3;15.5;WLH,LWH;401303;True;;
396282009001701;1;92.3;70.8;38.2;30.2;HWL,WHL,HLW,LHW;396282;True;;
396282009001601;1;65.3;43.2;38.2;15.1;HWL,WHL,HLW,LHW;396282;True;;
397154009001201;1;87.1;62.3;42.3;27.6;WLH,LWH;397154;True;;
388667009000601;1;87.1;62.2;52.3;36.3;WLH,LWH;388667;True;;
396373009001301;1;95.5;73.3;62.2;34.3;HWL,WHL;396373;True;;
388667009002301;2;73.0;16.0;4.6;0.7;all;388667;True;;
388667009000801;1;70.8;62.3;38.2;30.3;HWL,WHL,HLW,LHW;388667;True;;
388659009001301;1;197.9;62.3;62.3;69.0;HWL,WHL,WLH,LWH;388659;True;;
401303009001601;2;87.0;16.0;4.8;1.8;all;401303;True;;
465815009000101;2;70.8;62.3;6.0;3.7;all;465815;False;;
397154009002601;1;82.3;43.2;38.3;19.5;HWL,WHL,HLW,LHW;397154;True;;
402030009001601;2;87.0;16.0;4.8;1.8;all;402030;True;;
465825009000101;2;84.6;62.3;6.0;4.4;all;465825;False;;
465826009000101;2;84.6;62.3;6.0;4.4;all;465826;False;;
396282009002001;1;87.1;62.2;59.3;24.4;WLH,LWH;396282;True;;
388659009001501;2;87.0;16.0;4.8;1.8;all;388659;True;;
