id;priority;length;width;height;weight;allowed_orientations;client_id;stackable;designation;location
410893009000401;1;62.3;62.2;43.2;14.4;HWL,WHL,WLH,LWH;410893;True;;
404947009001801;1;87.1;62.3;62.2;36.3;HLW,LHW;404947;True;;
404947009002701;1;92.3;57.0;38.2;24.7;HWL,WHL,HLW,LHW;404947;True;;
404947009000201;2;87.0;16.0;4.8;1.8;all;404947;True;;
404947009001301;1;62.3;57.0;38.2;18.4;HWL,WHL,HLW,LHW;404947;True;;
397985009000701;1;122.3;87.1;62.2;68.6;HWL,WHL;397985;True;;
397985009000101;1;211.7;62.3;62.2;73.4;HWL,WHL,HLW,LHW;397985;True;;
431621009000201;1;87.1;62.3;42.3;35.4;WLH,LWH;431621;True;;
402555009004401;2;84.6;62.3;3.2;1.0;all;402555;False;;
390677009000401;2;62.3;37.4;6.1;2.6;all;390677;False;;
390677009002001;1;87.1;78.3;62.3;52.1;HLW,LHW;390677;True;;
397985009001001;1;82.3;57.0;38.2;20.9;HWL,WHL,HLW,LHW;397985;True;;
390677009002501;2;83.7;16.0;4.8;2.2;all;390677;True;;
402555009000601;1;102.3;84.6;38.2;31.9;HWL,WHL,HLW,LHW;402555;True;;
439723009001301;1;87.1;62.2;42.3;22.3;WLH,LWH;439723;True;;
410893009001701;1;92.3;43.2;38.2;21.9;HWL,WHL,HLW,LHW;410893;True;;
410893009001801;1;92.3;43.2;38.2;21.9;HWL,WHL,HLW,LHW;410893;True;;
414603009002301;1;82.3;70.8;39.2;27.7;HWL,WHL,HLW,LHW;414603;True;;
402883009000201;1;197.9;62.3;62.2;62.4;HWL,WHL,HLW,LHW;402883;True;;
404947009001901;1;102.3;57.0;38.2;28.0;HWL,WHL,HLW,LHW;404947;True;;
402555009004301;2;84.6;62.3;3.2;1.0;all;402555;False;;
390677009002601;2;85.0;63.1;3.2;4.9;all;390677;False;;
461698009000101;2;82.3;15.6;6.0;1.2;all;461698;False;;
410893009001901;1;52.3;43.2;38.2;13.3;HWL,WHL,HLW,LHW;410893;True;;
439723009001401;1;87.1;62.2;47.3;23.6;WLH,LWH;439723;True;;
406499009000301;1;84.6;82.3;38.2;30.4;HWL,WHL,HLW,LHW;406499;True;;
412341009000601;1;87.1;62.3;62.2;31.6;HLW,LHW;412341;True;;
414603009000801;1;87.1;63.2;42.3;22.3;WLH,LWH;414603;True;;
397985009000601;1;87.1;62.3;62.2;36.1;HLW,LHW;397985;True;;
390677009001301;2;83.7;16.0;4.8;2.2;all;390677;True;;
414603009000201;2;47.3;15.6;6.0;0.5;all;414603;False;;
410893009000201;1;197.9;62.3;62.2;69.0;HWL,WHL,HLW,LHW;410893;True;;
431621009000801;1;57.0;52.3;38.3;15.5;HWL,WHL,HLW,LHW;431621;True;;
410893009002001;2;45.4;16.0;6.6;1.1;all;410893;True;;
431621009000601;1;87.1;62.3;42.3;35.4;WLH,LWH;431621;True;;
402883009001701;2;70.8;62.3;6.0;3.7;all;402883;False;;
402555009001401;1;92.3;87.1;62.2;44.5;HWL,WHL;402555;True;;
390677009001601;2;62.3;15.6;6.1;0.9;all;390677;False;;
404947009001701;2;62.3;10.2;6.0;0.5;all;404947;False;;
439723009000601;2;85.0;63.1;3.2;5.3;all;439723;False;;
390677009001701;2;65.0;47.5;3.2;3.7;all;390677;False;;
412341009000101;1;197.9;62.3;62.2;68.3;HWL,WHL,HLW,LHW;412341;True;;
404947009001201;1;62.3;57.0;38.2;18.4;HWL,WHL,HLW,LHW;404947;True;;
402555009002101;2;87.0;16.0;4.8;1.8;all;402555;True;;
402555009000301;1;87.1;62.2;42.3;22.3;WLH,LWH;402555;True;;
402883009000501;1;122.3;87.1;62.2;58.6;HWL,WHL;402883;True;;
439723009001601;1;62.3;57.0;38.2;17.5;HWL,WHL,HLW,LHW;439723;True;;
410893009000601;1;87.1;62.2;32.3;27.2;WLH,LWH;410893;True;;
402555009001801;2;87.0;16.0;4.8;1.8;all;402555;True;;
410893009000501;1;102.3;87.1;62.2;49.1;HWL,WHL;410893;True;;
410893009000301;2;45.4;16.0;2.8;0.5;all;410893;True;;
402883009002201;1;62.3;62.2;49.5;27.4;HWL,WHL;402883;True;;
404947009000801;1;87.1;82.3;62.2;50.8;HLW,LHW;404947;True;;
404947009000501;1;92.3;87.1;62.2;57.4;HWL,WHL;404947;True;;
402883009002701;1;122.3;43.2;38.2;27.0;HWL,WHL,HLW,LHW;402883;True;;
431621009000701;1;70.8;38.3;32.3;14.2;HWL,WHL,WLH,LWH;431621;True;;
439066009000101;1;225.5;60.2;42.3;54.3;HWL,WHL,WLH,LWH;439066;True;;
390677009001901;1;122.3;87.1;62.3;68.6;HWL,WHL;390677;True;;
439723009001201;1;87.1;62.3;62.2;42.8;HLW,LHW;439723;True;;
390677009002201;2;83.7;16.0;4.8;2.2;all;390677;True;;
439723009001001;1;87.1;62.3;62.2;28.8;HLW,LHW;439723;True;;
404947009000601;1;197.9;62.3;62.2;68.1;HWL,WHL,HLW,LHW;404947;True;;
464035009000101;2;52.3;43.2;6.0;3.1;all;464035;False;;
414603009000301;2;50.0;47.5;3.2;2.5;all;414603;False;;
404947009002901;2;59.2;16.0;6.6;0.9;all;404947;True;;
439723009001701;2;84.8;9.8;8.0;1.4;all;439723;True;;
439066009000401;2;52.3;37.7;6.0;2.3;all;439066;False;;
414603009001901;2;87.0;9.8;3.6;0.5;all;414603;True;;
397985009000901;1;95.3;57.0;38.2;29.1;HWL,WHL,HLW,LHW;397985;True;;
404947009002801;2;59.2;16.0;6.6;0.9;all;404947;True;;
402883009002301;1;70.8;62.3;62.2;30.8;HWL,WHL,HLW,LHW;402883;True;;
404947009000901;1;87.1;62.3;62.2;42.8;HLW,LHW;404947;True;;
414603009000401;2;70.8;47.3;7.0;2.9;all;414603;False;;
410893009001001;2;62.3;15.6;6.0;0.9;all;410893;False;;
414603009002601;1;102.3;87.1;63.2;45.1;HWL,WHL;414603;True;;
439066009000501;2;126.0;42.3;6.0;4.8;all;439066;False;;
412341009000901;1;57.0;52.3;38.2;15.5;HWL,WHL,HLW,LHW;412341;True;;
390677009000201;1;87.1;62.3;42.3;36.4;WLH,LWH;390677;True;;
412341009000501;1;197.9;62.3;62.2;68.3;HWL,WHL,HLW,LHW;412341;True;;
414603009003301;2;84.6;62.3;7.0;6.4;all;414603;False;;
402555009001601;2;84.6;62.3;6.0;6.4;all;402555;False;;
402883009000301;1;122.3;87.1;62.2;53.8;HWL,WHL;402883;True;;
439723009000201;2;84.6;62.3;6.0;6.4;all;439723;False;;
410893009001301;1;92.3;57.0;38.2;20.0;HWL,WHL;410893;True;;
397985009001101;1;82.3;57.0;38.2;21.7;HWL,WHL,HLW,LHW;397985;True;;
390677009001001;1;92.3;84.9;38.3;63.0;HWL,WHL;390677;True;;
390677009002301;2;62.3;15.6;6.1;0.7;all;390677;False;;
404947009000301;2;85.0;63.1;3.2;5.3;all;404947;False;;
390677009000501;2;62.3;43.2;6.1;3.0;all;390677;False;;
431621009000501;1;92.3;87.1;62.3;41.3;HWL,WHL;431621;True;;
397985009001201;1;57.0;52.3;38.2;15.3;HWL,WHL,HLW,LHW;397985;True;;
402883009001801;1;122.3;87.1;62.2;67.7;HWL,WHL;402883;True;;
402883009002801;1;62.3;43.2;38.2;15.1;HWL,WHL,HLW,LHW;402883;True;;
404947009001401;1;62.3;57.0;38.2;18.4;HWL,WHL,HLW,LHW;404947;True;;
404947009000701;1;87.1;82.3;62.2;50.8;HLW,LHW;404947;True;;
402555009000201;1;225.5;67.2;62.3;71.6;HWL,WHL,WLH,LWH;402555;True;;
414603009000901;1;70.8;62.3;39.2;22.0;HWL,WHL,HLW,LHW;414603;True;;
410893009001201;2;70.8;62.3;6.0;3.7;all;410893;False;;
404947009004501;2;84.6;62.3;3.2;1.0;all;404947;False;;
410893009001401;1;92.3;57.0;38.2;23.9;HWL,WHL,HLW,LHW;410893;True;;
414603009002501;1;70.8;47.3;39.2;18.0;HWL,WHL,HLW,LHW;414603;True;;
410893009001501;1;57.0;52.3;38.2;15.5;HWL,WHL,HLW,LHW;410893;True;;
439066009000201;2;126.0;42.3;6.0;4.8;all;439066;False;;
404947009002501;2;114.1;16.0;8.6;2.7;all;404947;True;;
390677009002101;1;102.3;87.1;62.3;60.6;HWL,WHL;390677;True;;
390677009001201;1;84.6;42.3;38.3;18.7;HWL,WHL,HLW,LHW;390677;True;;
402555009000101;1;225.5;67.2;62.3;65.2;HWL,WHL,WLH,LWH;402555;True;;
414603009003001;1;70.8;62.3;39.2;22.2;HWL,WHL,HLW,LHW;414603;True;;
444541009000101;2;122.3;37.7;6.0;5.4;all;444541;False;;
402883009000101;2;114.1;16.0;8.6;2.7;all;402883;True;;
402555009002001;1;98.3;84.6;38.2;39.8;HWL,WHL,HLW,LHW;402555;True;;
414603009002101;1;208.8;68.2;62.3;61.6;HWL,WHL,WLH,LWH;414603;True;;
402883009003901;1;195.0;62.3;62.2;59.5;HWL,WHL,HLW,LHW;402883;True;;
410893009000701;1;92.3;87.1;62.2;57.4;HWL,WHL;410893;True;;
402883009002501;1;87.1;62.2;52.3;43.6;WLH,LWH;402883;True;;
412341009000401;1;197.9;62.3;62.2;68.3;HWL,WHL,HLW,LHW;412341;True;;
402883009000601;2;84.8;9.8;8.0;1.4;all;402883;True;;
410893009001601;2;59.2;16.0;6.6;0.9;all;410893;True;;
439723009001501;1;195.0;62.3;62.2;59.5;HWL,WHL,HLW,LHW;439723;True;;
390677009000101;1;87.1;62.3;52.3;40.4;WLH,LWH;390677;True;;
439723009000501;2;87.0;16.0;4.8;1.8;all;439723;True;;
414603009001501;1;122.3;70.8;39.2;35.0;HWL,WHL;414603;True;;
410893009001101;2;65.0;47.5;3.2;3.7;all;410893;False;;
402883009002601;2;45.4;16.0;4.8;0.7;all;402883;True;;
390677009001801;1;87.1;62.3;42.3;36.4;WLH,LWH;390677;True;;
412341009000201;1;197.9;62.3;62.2;68.3;HWL,WHL,HLW,LHW;412341;True;;
404947009002001;1;197.9;67.2;52.3;92.1;HWL,WHL,WLH,LWH;404947;True;;
410893009000801;1;87.1;82.3;62.2;41.7;HLW,LHW;410893;True;;
404947009002601;1;82.3;57.0;38.2;22.7;HWL,WHL,HLW,LHW;404947;True;;
402555009000401;1;102.3;87.1;62.2;49.7;HWL,WHL;402555;True;;
439066009000301;2;52.3;43.2;6.0;3.1;all;439066;False;;
402555009001301;2;128.2;16.0;8.6;1.5;all;402555;True;;
412341009000301;1;197.9;62.3;62.2;68.3;HWL,WHL,HLW,LHW;412341;True;;
402555009001901;1;98.3;87.1;62.2;65.0;HWL,WHL;402555;True;;
397985009001501;1;102.3;87.1;62.2;60.0;HWL,WHL;397985;True;;
412341009000701;1;62.3;57.0;38.2;17.5;HWL,WHL,HLW,LHW;412341;True;;
414603009002201;1;102.3;87.1;63.2;57.7;HWL,WHL;414603;True;;
397985009000401;2;81.5;62.3;6.0;6.0;all;397985;False;;
397985009001901;2;83.7;16.0;4.8;2.4;all;397985;True;;
414603009000501;1;87.1;63.2;47.3;25.0;WLH,LWH;414603;True;;
439723009001101;1;102.3;87.1;62.2;48.4;HWL,WHL;439723;True;;
404947009004601;2;84.6;62.3;3.2;1.0;all;404947;False;;
