id;priority;length;width;height;weight;allowed_orientations;client_id;stackable;designation;location
424464009000101;1;225.5;62.3;62.2;74.4;HWL,WHL,HLW,LHW;424464;True;;
424464009002201;1;122.3;87.1;62.2;53.4;HWL,WHL;424464;True;;
413324009000901;2;87.0;16.0;4.8;1.8;all;413324;True;;
413324009000701;1;92.3;87.1;62.2;56.6;HWL,WHL;413324;True;;
433234009001701;1;84.6;52.3;38.2;21.5;HWL,WHL,HLW,LHW;433234;True;;
413324009001201;1;87.1;62.3;62.2;48.3;HLW,LHW;413324;True;;
424464009007401;2;84.6;62.3;3.2;1.0;all;424464;False;;
413324009000301;2;85.0;63.1;3.2;5.3;all;413324;False;;
413324009001101;2;87.0;16.0;4.8;1.8;all;413324;True;;
424464009002001;2;81.5;62.3;6.0;6.0;all;424464;False;;
413324009000801;1;92.3;87.1;62.2;56.6;HWL,WHL;413324;True;;
424464009004201;1;70.8;62.3;62.2;30.8;HWL,WHL,HLW,LHW;424464;True;;
424464009000401;1;122.3;87.1;62.2;68.6;HWL,WHL;424464;True;;
433234009000801;1;92.3;84.6;38.2;33.8;HWL,WHL,HLW,LHW;433234;True;;
424464009003901;1;84.6;82.3;38.2;28.0;HWL,WHL,HLW,LHW;424464;True;;
424464009002601;2;97.0;42.1;10.0;7.1;all;424464;False;;
413324009001001;2;87.0;16.0;4.8;1.8;all;413324;True;;
424464009003501;2;53.0;48.8;11.0;6.0;all;424464;False;;
424464009000501;1;122.3;43.2;38.2;24.0;HWL,WHL,HLW,LHW;424464;True;;
424464009002501;2;97.0;36.6;10.0;6.2;all;424464;False;;
443955009000201;2;53.0;48.8;11.0;6.0;all;443955;False;;
424464009001601;2;128.2;16.0;8.6;1.5;all;424464;True;;
422460009000201;1;62.3;38.2;29.4;11.0;HWL,WHL,WLH,LWH;422460;True;;
422460009002001;1;84.6;82.3;38.2;27.6;HWL,WHL,HLW,LHW;422460;True;;
422460009003101;2;83.7;16.0;4.8;2.4;all;422460;True;;
422460009004001;2;81.5;62.3;6.0;6.0;all;422460;False;;
422460009003701;1;87.1;62.2;50.3;21.1;WLH,LWH;422460;True;;
433234009000601;1;225.5;62.3;62.2;68.8;HWL,WHL,HLW,LHW;433234;True;;
433234009000101;1;87.1;62.2;52.3;40.4;WLH,LWH;433234;True;;
433234009001001;1;84.6;62.3;38.2;24.2;HWL,WHL,HLW,LHW;433234;True;;
424464009002701;2;33.0;14.0;3.2;0.5;all;424464;False;;
422460009001101;1;84.6;62.3;38.2;24.2;HWL,WHL,HLW,LHW;422460;True;;
422460009002301;1;87.1;62.2;32.3;28.3;WLH,LWH;422460;True;;
413324009000201;2;87.0;16.0;4.8;1.8;all;413324;True;;
424464009002801;2;41.3;14.0;3.2;0.7;all;424464;False;;
422460009000901;1;84.6;62.3;38.2;24.2;HWL,WHL,HLW,LHW;422460;True;;
433234009000401;1;87.1;62.2;32.3;26.8;WLH,LWH;433234;True;;
413324009000601;1;87.1;62.3;62.2;32.1;HLW,LHW;413324;True;;
424464009000301;1;225.5;62.3;62.2;77.2;HWL,WHL,HLW,LHW;424464;True;;
422460009000401;1;87.1;82.3;62.2;47.3;HLW,LHW;422460;True;;
433234009001601;1;92.3;84.6;38.2;33.8;HWL,WHL,HLW,LHW;433234;True;;
422460009000101;1;225.5;62.3;62.2;77.6;HWL,WHL,HLW,LHW;422460;True;;
433234009000901;1;92.3;70.8;38.2;30.2;HWL,WHL,HLW,LHW;433234;True;;
433234009000301;2;81.7;9.8;8.0;3.5;all;433234;True;;
424464009004101;1;70.8;62.3;62.2;30.8;HWL,WHL,HLW,LHW;424464;True;;
424464009003201;1;84.6;82.3;38.2;28.0;HWL,WHL,HLW,LHW;424464;True;;
433234009002201;2;87.0;16.0;6.6;1.5;all;433234;True;;
413324009000501;1;87.1;82.3;62.2;47.3;HLW,LHW;413324;True;;
422460009001001;1;84.6;82.3;38.2;31.1;HWL,WHL,HLW,LHW;422460;True;;
433234009001901;2;83.7;16.0;4.8;2.4;all;433234;True;;
433234009002001;2;85.0;63.1;3.2;5.0;all;433234;False;;
433234009000501;1;92.3;87.1;62.2;50.6;HWL,WHL;433234;True;;
424464009003601;2;53.0;48.8;11.0;6.0;all;424464;False;;
422460009002101;1;84.6;38.2;32.3;14.7;HWL,WHL,WLH,LWH;422460;True;;
424464009000201;1;225.5;62.3;62.2;115.0;HWL,WHL,HLW,LHW;424464;True;;
433234009000201;1;92.3;87.1;62.2;56.6;HWL,WHL;433234;True;;
422460009002201;1;92.3;87.1;62.2;56.6;HWL,WHL;422460;True;;
424464009001801;1;122.3;87.1;62.2;68.6;HWL,WHL;424464;True;;
