id;priority;length;width;height;weight;allowed_orientations;client_id;stackable;designation;location
410478009000501;2;62.3;15.6;6.0;0.9;all;410478;False;;
410478009001101;2;87.0;16.0;4.8;1.8;all;410478;True;;
389866009000801;1;87.1;62.3;62.2;34.1;HLW,LHW;389866;True;;
410478009002801;2;45.4;16.0;6.6;1.1;all;410478;True;;
410478009000101;1;197.9;62.3;62.2;65.8;HWL,WHL,HLW,LHW;410478;True;;
389866009001301;1;122.3;57.0;38.2;31.3;HWL,WHL,HLW,LHW;389866;True;;
389866009002001;1;84.6;62.2;17.3;15.8;WLH,LWH;389866;True;;
461529009000101;2;122.3;29.4;6.0;5.3;all;461529;False;;
410478009000901;1;87.1;82.3;62.2;53.0;HLW,LHW;410478;True;;
410478009002601;1;62.3;43.2;38.2;15.1;HWL,WHL,HLW,LHW;410478;True;;
410478009002901;1;84.6;38.2;17.3;12.1;HWL,WHL,WLH,LWH;410478;True;;
410478009001801;2;87.0;16.0;4.8;1.8;all;410478;True;;
389866009001401;1;92.3;61.3;38.2;52.9;HWL,WHL;389866;True;;
389866009000401;1;102.3;87.1;62.2;49.1;HWL,WHL;389866;True;;
389866009000701;1;92.3;87.1;62.2;57.4;HWL,WHL;389866;True;;
389866009001201;1;62.3;57.0;38.2;17.8;HWL,WHL,HLW,LHW;389866;True;;
389866009001101;1;70.8;62.3;62.2;30.8;HWL,WHL,HLW,LHW;389866;True;;
410478009001001;1;87.1;62.2;47.3;33.1;WLH,LWH;410478;True;;
410478009001701;1;84.6;62.3;38.2;24.7;HWL,WHL,HLW,LHW;410478;True;;
410478009001401;1;122.3;87.1;62.2;67.7;HWL,WHL;410478;True;;
461189009000101;1;122.3;87.1;60.2;29.2;HWL,WHL;461189;True;;
449778009000101;2;62.3;29.4;6.0;3.7;all;449778;False;;
389866009000901;1;87.1;62.2;32.3;26.9;WLH,LWH;389866;True;;
410478009001501;1;87.1;62.3;62.2;42.8;HLW,LHW;410478;True;;
410478009000201;1;197.9;62.3;62.2;68.1;HWL,WHL,HLW,LHW;410478;True;;
410478009000601;2;65.0;47.5;3.2;3.7;all;410478;False;;
410478009001301;2;128.2;16.0;8.6;2.2;all;410478;True;;
389866009001001;2;70.8;62.3;6.0;3.7;all;389866;False;;
465908009000101;2;62.3;43.2;6.0;3.7;all;465908;False;;
410478009002701;1;92.3;43.2;38.2;21.0;HWL,WHL,HLW,LHW;410478;True;;
389866009000101;1;197.9;62.3;62.2;66.0;HWL,WHL,HLW,LHW;389866;True;;
443498009000101;2;81.3;53.0;11.0;6.0;all;443498;False;;
389866009000201;1;62.3;62.2;49.5;27.4;HWL,WHL;389866;True;;
424999009000101;2;57.0;47.3;6.0;2.9;all;424999;False;;
410478009000701;1;92.3;87.1;62.2;44.5;HWL,WHL;410478;True;;
410478009000301;2;70.8;62.3;6.0;3.7;all;410478;False;;
389866009000501;1;92.3;87.1;62.2;44.5;HWL,WHL;389866;True;;
410478009001601;2;87.0;16.0;4.8;1.8;all;410478;True;;
