id;priority;length;width;height;weight;allowed_orientations;client_id;stackable;designation;location
408351009000801;2;62.3;15.6;6.0;0.7;all;408351;False;;
446466009003101;1;84.6;62.3;38.2;24.2;HWL,WHL,HLW,LHW;446466;True;;
446466009002101;1;87.1;62.2;52.3;33.8;WLH,LWH;446466;True;;
433193009002901;2;92.3;43.2;6.0;4.7;all;433193;False;;
433193009003701;1;92.3;84.6;36.2;26.3;HWL,WHL,HLW,LHW;433193;True;;
408351009000501;1;92.3;87.1;62.2;57.4;HWL,WHL;408351;True;;
407565009001601;2;62.3;15.6;6.0;0.7;all;407565;False;;
433193009000601;1;62.3;62.2;43.2;20.7;HWL,WHL,WLH,LWH;433193;True;;
407565009001901;1;98.4;92.3;38.2;39.7;HWL,WHL,HLW,LHW;407565;True;;
433193009000901;2;81.5;47.3;6.0;4.5;all;433193;False;;
407565009003501;2;84.6;62.3;6.0;4.4;all;407565;False;;
446466009000901;1;92.3;87.1;62.2;41.8;HWL,WHL;446466;True;;
407565009003401;2;83.7;16.0;4.8;2.4;all;407565;True;;
408351009000601;1;92.3;43.2;38.2;21.9;HWL,WHL,HLW,LHW;408351;True;;
408351009001401;1;87.1;82.3;62.2;33.2;HLW,LHW;408351;True;;
446466009000201;2;128.2;16.0;8.6;2.7;all;446466;True;;
407565009005401;2;84.6;62.3;6.7;9.1;all;407565;False;;
407565009002101;1;98.4;62.3;36.2;28.8;HWL,WHL,HLW,LHW;407565;True;;
446466009002701;1;84.6;62.3;38.2;24.2;HWL,WHL,HLW,LHW;446466;True;;
408351009000901;1;87.1;62.3;62.2;31.6;HLW,LHW;408351;True;;
433193009000701;1;92.3;87.1;62.2;56.6;HWL,WHL;433193;True;;
407565009000801;1;170.3;65.2;62.3;60.7;HWL,WHL,WLH,LWH;407565;True;;
448551009000101;1;85.9;57.0;38.2;25.9;HWL,WHL,HLW,LHW;448551;True;;
433193009001301;2;62.3;15.6;6.0;0.7;all;433193;False;;
408351009001301;1;87.1;62.2;32.3;27.3;WLH,LWH;408351;True;;
440211009000101;1;92.3;43.2;38.7;25.4;HWL,WHL,HLW,LHW;440211;True;;
407565009002001;1;98.4;92.3;38.2;39.7;HWL,WHL,HLW,LHW;407565;True;;
440211009000201;1;92.3;43.2;38.7;25.4;HWL,WHL,HLW,LHW;440211;True;;
446466009001601;2;62.3;15.6;6.0;0.7;all;446466;False;;
446466009000401;1;87.1;62.3;62.2;28.8;HLW,LHW;446466;True;;
407565009001301;2;53.0;51.3;11.0;6.0;all;407565;False;;
407565009005501;2;70.8;62.3;6.7;7.8;all;407565;False;;
433193009003301;2;82.3;43.2;6.0;4.0;all;433193;False;;
446466009003201;1;84.6;52.3;38.2;21.5;HWL,WHL,HLW,LHW;446466;True;;
446466009000501;1;87.1;62.3;62.2;27.7;HLW,LHW;446466;True;;
446466009002201;1;62.3;62.2;43.2;20.7;HWL,WHL,WLH,LWH;446466;True;;
407565009000701;1;87.1;62.2;32.3;26.8;WLH,LWH;407565;True;;
433193009002801;1;92.3;84.6;36.2;26.3;HWL,WHL,HLW,LHW;433193;True;;
446466009001001;2;87.0;16.0;4.8;1.8;all;446466;True;;
433193009003801;2;92.3;43.2;6.0;4.7;all;433193;False;;
408351009001201;1;87.1;62.3;62.2;28.8;HLW,LHW;408351;True;;
446466009002401;1;208.8;62.2;32.3;58.1;HWL,WHL,WLH,LWH;446466;True;;
407565009003001;1;70.8;62.3;62.2;30.8;HWL,WHL,HLW,LHW;407565;True;;
407565009001001;2;62.3;15.6;6.0;0.9;all;407565;False;;
446466009000801;2;87.0;16.0;6.6;1.5;all;446466;True;;
433193009004101;2;62.3;15.6;6.0;0.7;all;433193;False;;
433193009001201;1;87.1;62.2;32.3;28.3;WLH,LWH;433193;True;;
446466009002501;2;47.3;15.6;6.0;0.3;all;446466;False;;
407565009000601;1;92.3;87.1;62.2;56.6;HWL,WHL;407565;True;;
433193009003901;2;92.3;43.2;6.0;4.7;all;433193;False;;
433193009004001;1;225.5;62.3;62.2;78.8;HWL,WHL,HLW,LHW;433193;True;;
407565009000101;1;92.3;87.1;62.2;50.6;HWL,WHL;407565;True;;
408351009000301;1;102.3;87.1;62.2;47.4;HWL,WHL;408351;True;;
446466009001301;2;62.3;15.6;6.0;0.7;all;446466;False;;
446466009002301;2;62.3;15.6;6.0;0.7;all;446466;False;;
433193009003001;2;92.3;43.2;6.0;4.7;all;433193;False;;
433193009001101;1;87.1;62.3;62.2;36.1;HLW,LHW;433193;True;;
408351009000701;1;62.3;62.2;29.4;14.4;HWL,WHL,WLH,LWH;408351;True;;
446466009002801;1;62.3;57.0;38.2;17.0;HWL,WHL,HLW,LHW;446466;True;;
407565009003301;2;83.7;16.0;4.8;2.4;all;407565;True;;
433193009003201;1;84.6;82.3;36.2;24.4;HWL,WHL,HLW,LHW;433193;True;;
407565009000401;2;81.5;62.3;6.0;6.0;all;407565;False;;
408351009000401;1;102.3;87.1;62.2;47.7;HWL,WHL;408351;True;;
407565009002201;1;98.4;38.2;32.3;18.8;HWL,WHL,WLH,LWH;407565;True;;
407565009002301;2;100.6;16.0;6.6;1.4;all;407565;True;;
433193009003401;2;82.3;43.2;6.0;4.0;all;433193;False;;
446466009003001;1;84.6;62.3;38.2;24.2;HWL,WHL,HLW,LHW;446466;True;;
407565009001201;1;98.4;62.3;38.2;28.8;HWL,WHL,HLW,LHW;407565;True;;
