id;priority;length;width;height;weight;allowed_orientations;client_id;stackable;designation;location
436075009000401;1;208.8;63.2;62.3;61.6;HWL,WHL,WLH,LWH;436075;True;;
436075009000601;2;84.6;62.3;7.0;6.4;all;436075;False;;
436075009002301;1;87.1;63.2;62.3;42.8;WLH,LWH;436075;True;;
436075009001701;1;70.8;38.2;32.3;14.4;HWL,WHL,WLH,LWH;436075;True;;
436075009001601;1;87.1;63.2;32.3;32.1;WLH,LWH;436075;True;;
436075009001501;1;62.3;57.0;38.2;17.0;HWL,WHL,HLW,LHW;436075;True;;
436075009000901;1;87.1;62.3;60.2;35.4;HLW,LHW;436075;True;;
436075009001801;2;87.0;16.0;4.8;1.8;all;436075;True;;
436075009001401;1;87.1;63.2;62.3;28.8;WLH,LWH;436075;True;;
436075009001301;1;70.8;47.3;38.2;18.3;HWL,WHL,HLW,LHW;436075;True;;
436075009000801;1;70.8;62.3;38.2;22.1;HWL,WHL,HLW,LHW;436075;True;;
461151009000201;2;102.3;43.2;6.0;4.9;all;461151;False;;
436075009002401;1;92.3;87.1;63.2;57.4;HWL,WHL;436075;True;;
436075009001201;1;87.1;63.2;47.3;29.2;WLH,LWH;436075;True;;
436075009001901;2;73.0;16.0;6.6;0.9;all;436075;True;;
461151009000101;2;43.2;42.3;6.0;2.5;all;461151;False;;
436075009001101;1;70.8;62.3;38.2;22.1;HWL,WHL,HLW,LHW;436075;True;;
436075009001001;2;84.6;62.3;7.0;4.4;all;436075;False;;
