id;priority;length;width;height;weight;allowed_orientations;client_id;stackable;designation;location
405704009000501;2;84.6;62.3;6.0;6.4;all;405704;False;;
405704009001501;1;211.7;62.2;42.3;89.0;HWL,WHL,WLH,LWH;405704;True;;
411478009000301;1;102.3;87.1;62.2;60.1;HWL,WHL;411478;True;;
411478009001301;2;85.0;63.1;3.2;5.3;all;411478;False;;
401745009000301;1;122.3;43.2;38.2;24.0;HWL,WHL,HLW,LHW;401745;True;;
441323009000201;2;62.3;15.6;6.0;0.9;all;441323;False;;
405702009001001;2;85.0;63.1;3.2;5.3;all;405702;False;;
461486009000101;2;84.6;62.3;6.0;4.4;all;461486;False;;
398126009000201;1;92.3;87.1;62.2;53.8;HWL,WHL;398126;True;;
398126009001601;1;122.3;87.1;62.2;67.7;HWL,WHL;398126;True;;
405704009000101;2;87.0;16.0;4.8;1.8;all;405704;True;;
401745009000201;2;87.0;16.0;4.8;1.8;all;401745;True;;
411478009001801;1;92.3;57.0;38.7;27.7;HWL,WHL,HLW,LHW;411478;True;;
405704009001001;2;87.0;16.0;4.8;1.8;all;405704;True;;
422790009000801;2;45.4;16.0;4.8;0.7;all;422790;True;;
401745009002201;1;87.1;67.2;47.3;23.6;WLH,LWH;401745;True;;
411478009001001;1;57.0;42.3;38.2;13.5;HWL,WHL,HLW,LHW;411478;True;;
405702009000601;1;87.1;62.3;62.2;42.8;HLW,LHW;405702;True;;
398126009001301;1;197.9;62.3;62.2;66.2;HWL,WHL,HLW,LHW;398126;True;;
405702009002101;1;87.1;62.2;42.3;30.6;WLH,LWH;405702;True;;
411478009000901;1;87.1;62.2;32.3;26.9;WLH,LWH;411478;True;;
405702009000401;1;211.7;62.3;62.2;92.8;HWL,WHL,HLW,LHW;405702;True;;
411478009002001;2;59.2;16.0;6.6;0.9;all;411478;True;;
411478009001701;2;59.2;16.0;6.6;0.9;all;411478;True;;
398126009001201;1;197.9;62.3;62.2;66.2;HWL,WHL,HLW,LHW;398126;True;;
405702009000701;2;87.0;16.0;4.8;1.8;all;405702;True;;
401745009000401;2;45.4;16.0;6.6;1.1;all;401745;True;;
422790009000401;1;62.3;62.2;43.2;14.4;HWL,WHL,WLH,LWH;422790;True;;
405704009002401;1;62.3;43.2;38.2;16.7;HWL,WHL,HLW,LHW;405704;True;;
401745009002101;1;122.3;43.2;38.2;24.0;HWL,WHL,HLW,LHW;401745;True;;
401745009001001;2;84.6;62.3;6.0;6.4;all;401745;False;;
398126009000601;2;84.6;62.3;6.0;6.4;all;398126;False;;
405704009000201;1;92.3;87.1;62.2;44.5;HWL,WHL;405704;True;;
422790009000101;1;195.0;62.3;62.2;59.5;HWL,WHL,HLW,LHW;422790;True;;
465353009000101;2;111.3;53.0;11.0;6.0;all;465353;False;;
401745009000501;1;87.1;62.3;62.2;27.7;HLW,LHW;401745;True;;
441323009000401;2;70.8;62.3;6.0;3.7;all;441323;False;;
398126009002001;2;114.1;16.0;8.6;2.7;all;398126;True;;
411478009001201;2;87.0;16.0;4.8;1.8;all;411478;True;;
405704009000901;1;87.1;62.2;32.3;28.3;WLH,LWH;405704;True;;
422790009000501;1;62.3;62.2;43.2;14.4;HWL,WHL,WLH,LWH;422790;True;;
398126009004701;2;84.6;62.3;3.2;1.0;all;398126;False;;
411478009000501;2;84.6;62.3;6.0;6.4;all;411478;False;;
465353009000201;2;111.3;53.0;11.0;6.0;all;465353;False;;
398126009000801;1;197.9;62.3;62.2;66.2;HWL,WHL,HLW,LHW;398126;True;;
422790009000301;1;197.9;62.2;42.3;69.0;HWL,WHL,WLH,LWH;422790;True;;
405704009001601;2;128.2;16.0;8.6;2.7;all;405704;True;;
411478009000701;1;87.1;82.3;62.2;41.7;HLW,LHW;411478;True;;
405704009001301;1;211.7;62.3;62.2;75.6;HWL,WHL,HLW,LHW;405704;True;;
398126009001101;1;197.9;62.3;62.2;66.2;HWL,WHL,HLW,LHW;398126;True;;
405702009001901;1;122.3;57.0;38.2;27.4;HWL,WHL,HLW,LHW;405702;True;;
438897009000101;2;92.3;43.2;6.0;4.6;all;438897;False;;
398126009001501;1;92.3;87.1;62.2;46.5;HWL,WHL;398126;True;;
405702009000101;1;211.7;62.3;62.2;92.8;HWL,WHL,HLW,LHW;405702;True;;
398126009001401;1;92.3;87.1;62.2;46.5;HWL,WHL;398126;True;;
398126009000301;2;84.8;9.8;8.0;1.4;all;398126;True;;
405702009000901;2;84.8;9.8;8.0;1.4;all;405702;True;;
401745009002401;1;87.1;67.2;62.3;28.8;WLH,LWH;401745;True;;
398126009000401;1;122.3;87.1;62.2;53.8;HWL,WHL;398126;True;;
422790009000201;1;197.9;62.3;62.2;80.7;HWL,WHL,HLW,LHW;422790;True;;
405704009001101;2;87.0;16.0;4.8;1.8;all;405704;True;;
405702009002001;1;87.1;62.3;62.2;27.7;HLW,LHW;405702;True;;
405702009001501;1;87.1;62.2;32.3;21.7;WLH,LWH;405702;True;;
411478009001501;1;57.0;42.3;38.2;13.5;HWL,WHL,HLW,LHW;411478;True;;
405704009001201;1;84.6;55.8;38.2;13.4;HWL,WHL,HLW,LHW;405704;True;;
405702009000501;1;122.3;87.1;62.2;67.7;HWL,WHL;405702;True;;
441323009000301;2;65.0;47.5;3.2;3.7;all;441323;False;;
401745009000101;1;122.3;87.1;62.2;58.6;HWL,WHL;401745;True;;
405704009002101;1;122.3;43.2;38.2;24.0;HWL,WHL,HLW,LHW;405704;True;;
405702009001301;2;84.6;62.3;6.0;6.4;all;405702;False;;
422790009000701;2;114.1;16.0;8.6;2.7;all;422790;True;;
401745009002001;1;122.3;87.1;62.2;71.2;HWL,WHL;401745;True;;
401745009000801;2;87.0;16.0;4.8;1.8;all;401745;True;;
405704009000701;1;92.3;87.1;62.2;57.4;HWL,WHL;405704;True;;
422790009000601;1;62.2;43.2;42.3;11.0;WLH,LWH,HLW,LHW;422790;True;;
468534009000101;2;82.3;29.4;6.0;4.0;all;468534;False;;
411478009000201;1;197.9;62.3;62.2;59.5;HWL,WHL,HLW,LHW;411478;True;;
405702009000201;1;211.7;62.3;62.2;75.6;HWL,WHL,HLW,LHW;405702;True;;
