id;priority;length;width;height;weight;allowed_orientations;client_id;stackable;designation;location
420485009000801;1;92.3;57.0;38.2;23.9;HWL,WHL,HLW,LHW;420485;True;;
420035009000401;1;87.1;62.3;62.2;27.7;HLW,LHW;420035;True;;
420147009000801;1;70.8;62.3;38.2;17.2;HLW,LHW;420147;True;;
420066009000201;2;84.8;9.8;8.0;1.4;all;420066;True;;
419983009000901;1;87.1;62.3;62.2;34.1;HLW,LHW;419983;True;;
420482009004401;1;122.3;57.0;38.2;31.0;HWL,WHL,HLW,LHW;420482;True;;
419969009000401;2;84.6;62.3;6.0;6.4;all;419969;False;;
420485009004801;2;84.6;62.3;3.2;1.0;all;420485;False;;
423844009002901;2;43.2;42.3;6.0;2.5;all;423844;False;;
420160009000101;1;57.0;42.3;38.2;13.5;HWL,WHL,HLW,LHW;420160;True;;
420485009004701;2;84.6;62.3;3.2;1.0;all;420485;False;;
420482009001801;1;92.3;57.0;38.2;23.9;HWL,WHL,HLW,LHW;420482;True;;
420160009000201;1;92.3;57.0;38.2;23.9;HWL,WHL,HLW,LHW;420160;True;;
420053009000801;2;84.6;62.3;6.0;6.4;all;420053;False;;
420160009001401;1;57.0;38.2;32.3;11.4;HWL,WHL,WLH,LWH;420160;True;;
420151009000401;1;43.2;42.3;38.2;11.5;HWL,WHL,HLW,LHW;420151;True;;
420104009002101;1;87.1;82.3;62.2;47.3;HLW,LHW;420104;True;;
420482009000401;1;92.3;57.0;38.2;23.9;HWL,WHL,HLW,LHW;420482;True;;
420035009000201;1;84.6;62.3;38.2;24.4;HWL,WHL,HLW,LHW;420035;True;;
420482009001901;1;57.0;47.3;38.2;14.5;HWL,WHL,HLW,LHW;420482;True;;
420058009000201;1;84.6;38.2;32.3;15.9;HWL,WHL,WLH,LWH;420058;True;;
423844009003401;2;43.2;42.3;6.0;2.5;all;423844;False;;
423844009002001;2;43.2;42.3;6.0;2.5;all;423844;False;;
420485009002601;1;62.3;57.0;38.2;17.5;HWL,WHL,HLW,LHW;420485;True;;
420066009000701;1;211.7;62.3;62.2;75.3;HWL,WHL,HLW,LHW;420066;True;;
420480009000201;1;87.1;82.3;62.2;41.4;HLW,LHW;420480;True;;
420053009001501;1;92.3;43.2;38.2;21.0;HWL,WHL,HLW,LHW;420053;True;;
419983009002001;2;87.0;16.0;4.8;1.8;all;419983;True;;
421369009000101;2;52.3;43.2;6.0;3.1;all;421369;False;;
420055009001001;1;87.1;62.2;42.3;22.3;WLH,LWH;420055;True;;
420053009000301;1;208.8;62.3;62.2;61.6;HWL,WHL,HLW,LHW;420053;True;;
420160009001001;1;92.3;57.0;38.2;23.9;HWL,WHL,HLW,LHW;420160;True;;
419983009001201;1;87.1;62.3;62.2;31.6;HLW,LHW;419983;True;;
420147009001201;1;92.3;70.8;38.2;29.1;HWL,WHL,HLW,LHW;420147;True;;
420035009000501;2;84.8;11.8;10.0;1.4;all;420035;True;;
420482009002301;1;62.3;57.0;38.2;17.5;HWL,WHL,HLW,LHW;420482;True;;
419964009000901;1;82.3;70.8;38.3;31.2;HWL,WHL,HLW,LHW;419964;True;;
420109009000101;1;87.1;62.3;62.2;42.8;HLW,LHW;420109;True;;
423844009004401;2;43.2;42.3;6.0;2.5;all;423844;False;;
423844009005601;2;43.2;42.3;6.0;2.5;all;423844;False;;
420231009001901;1;84.6;52.3;38.2;26.0;HWL,WHL,HLW,LHW;420231;True;;
420188009000401;1;87.1;67.2;62.3;37.3;WLH,LWH;420188;True;;
421933009000102;2;43.2;42.3;6.0;5.1;all;421933;False;;
423844009004001;2;43.2;42.3;6.0;2.5;all;423844;False;;
423844009005501;2;43.2;42.3;6.0;2.5;all;423844;False;;
419938009001101;1;92.3;84.6;38.2;33.2;HWL,WHL,HLW,LHW;419938;True;;
420485009003101;2;59.2;16.0;4.6;0.5;all;420485;True;;
420482009000501;1;57.0;42.3;38.2;13.5;HWL,WHL,HLW,LHW;420482;True;;
423844009000901;2;43.2;42.3;6.0;2.5;all;423844;False;;
423844009003601;2;43.2;42.3;6.0;2.5;all;423844;False;;
420053009002101;1;87.1;62.3;62.2;44.4;HLW,LHW;420053;True;;
419999009000501;1;197.9;62.3;62.2;64.2;HWL,WHL,HLW,LHW;419999;True;;
419938009000901;1;208.8;63.2;62.3;61.6;HWL,WHL,WLH,LWH;419938;True;;
420147009000201;2;84.6;62.3;6.0;6.4;all;420147;False;;
420147009002801;2;84.6;62.3;3.2;1.0;all;420147;False;;
420066009000401;1;122.3;87.1;62.2;67.7;HWL,WHL;420066;True;;
420035009001501;1;222.6;62.3;62.2;69.1;HWL,WHL,HLW,LHW;420035;True;;
423844009001601;2;43.2;42.3;6.0;2.5;all;423844;False;;
423844009002601;2;43.2;42.3;6.0;2.5;all;423844;False;;
423844009004201;2;43.2;42.3;6.0;2.5;all;423844;False;;
419938009001301;1;211.7;63.2;62.3;75.6;HWL,WHL,WLH,LWH;419938;True;;
421922009000201;1;87.1;62.2;42.3;27.6;WLH,LWH;421922;True;;
420066009001601;2;62.3;15.6;6.0;0.9;all;420066;False;;
420188009001501;2;70.8;47.3;6.0;2.9;all;420188;False;;
420482009004701;1;92.3;57.0;38.2;23.9;HWL,WHL,HLW,LHW;420482;True;;
420482009000601;2;59.2;16.0;4.6;0.5;all;420482;True;;
420104009001701;2;62.3;15.6;6.0;0.9;all;420104;False;;
420066009000601;1;97.3;38.2;29.4;15.0;HWL,WHL,WLH,LWH;420066;True;;
423844009003001;2;43.2;42.3;6.0;2.5;all;423844;False;;
423844009004101;2;43.2;42.3;6.0;2.5;all;423844;False;;
420188009001301;1;92.3;57.0;38.2;23.9;HWL,WHL,HLW,LHW;420188;True;;
420151009000601;1;82.3;38.2;29.4;13.8;HWL,WHL,WLH,LWH;420151;True;;
420104009001201;2;62.3;15.6;6.0;0.7;all;420104;False;;
420109009000201;1;87.1;62.2;52.3;25.1;WLH,LWH;420109;True;;
420482009000701;1;62.3;57.0;38.2;17.5;HWL,WHL,HLW,LHW;420482;True;;
419938009001001;1;92.3;87.1;63.2;44.2;HWL,WHL;419938;True;;
419938009000801;1;92.3;87.1;63.2;53.8;HWL,WHL;419938;True;;
420482009001401;1;57.0;38.2;32.3;11.4;HWL,WHL,WLH,LWH;420482;True;;
420066009001801;2;70.8;62.3;6.0;3.7;all;420066;False;;
420485009000301;1;57.0;38.2;32.3;11.4;HWL,WHL,WLH,LWH;420485;True;;
420035009000601;1;87.1;82.3;62.2;53.0;HLW,LHW;420035;True;;
420482009002501;1;62.3;57.0;38.2;17.5;HWL,WHL,HLW,LHW;420482;True;;
420160009000601;1;62.3;57.0;38.2;17.5;HWL,WHL,HLW,LHW;420160;True;;
420066009001701;2;65.0;47.5;3.2;3.7;all;420066;False;;
419983009000301;1;197.9;62.3;62.2;98.5;HWL,WHL,HLW,LHW;419983;True;;
420160009002901;2;84.6;62.3;3.2;1.0;all;420160;False;;
420188009000201;2;47.3;15.6;6.0;0.5;all;420188;False;;
420160009000901;1;57.0;47.3;38.2;14.5;HWL,WHL,HLW,LHW;420160;True;;
420160009001301;1;62.3;57.0;38.2;17.5;HWL,WHL,HLW,LHW;420160;True;;
420485009001701;1;62.3;57.0;38.2;17.5;HWL,WHL,HLW,LHW;420485;True;;
420035009000801;2;84.6;47.3;6.0;4.7;all;420035;False;;
420035009000301;1;122.3;84.6;38.2;42.5;HWL,WHL,HLW,LHW;420035;True;;
423844009005401;2;43.2;42.3;6.0;2.5;all;423844;False;;
419999009001201;2;84.6;62.3;6.0;6.4;all;419999;False;;
419953009000101;1;102.3;98.4;38.3;49.2;HWL,WHL,HLW,LHW;419953;True;;
420485009002501;2;59.2;16.0;4.6;0.5;all;420485;True;;
420157009000301;1;47.3;43.2;38.2;12.4;HWL,WHL,HLW,LHW;420157;True;;
420109009000401;1;57.0;52.3;38.2;15.5;HWL,WHL,HLW,LHW;420109;True;;
419999009000301;1;92.3;87.1;62.2;57.4;HWL,WHL;419999;True;;
420482009000201;1;87.1;82.3;62.2;41.4;HLW,LHW;420482;True;;
420055009001201;1;92.3;87.1;62.2;57.4;HWL,WHL;420055;True;;
420053009000601;1;211.7;62.3;62.2;71.6;HWL,WHL,HLW,LHW;420053;True;;
423844009005801;2;43.2;42.3;6.1;2.5;all;423844;False;;
419964009002001;1;122.3;73.3;62.2;63.3;HWL,WHL;419964;True;;
423844009001801;2;43.2;42.3;6.0;2.5;all;423844;False;;
420188009000801;1;62.3;57.0;38.2;17.5;HWL,WHL,HLW,LHW;420188;True;;
423844009004501;2;43.2;42.3;6.0;2.5;all;423844;False;;
420485009000101;1;92.3;57.0;38.2;23.9;HWL,WHL,HLW,LHW;420485;True;;
420482009001001;1;62.3;57.0;38.2;17.5;HWL,WHL,HLW,LHW;420482;True;;
419953009000201;1;102.3;70.8;38.3;32.5;HWL,WHL,HLW,LHW;419953;True;;
420485009002701;1;57.0;38.2;32.3;11.4;HWL,WHL,WLH,LWH;420485;True;;
420482009002401;1;57.0;38.2;32.3;11.4;HWL,WHL,WLH,LWH;420482;True;;
419999009000601;1;122.3;57.0;38.2;32.0;HWL,WHL,HLW,LHW;419999;True;;
420188009000501;1;87.1;62.3;62.2;42.8;HLW,LHW;420188;True;;
423844009002501;2;43.2;42.3;6.0;2.5;all;423844;False;;
420482009002001;1;62.3;57.0;38.2;17.5;HWL,WHL,HLW,LHW;420482;True;;
419983009000701;1;98.4;62.3;38.2;28.9;HWL,WHL,HLW,LHW;419983;True;;
423844009003501;2;43.2;42.3;6.0;2.5;all;423844;False;;
420482009002101;1;57.0;38.2;32.3;11.4;HWL,WHL,WLH,LWH;420482;True;;
420109009000501;2;59.2;16.0;4.6;0.5;all;420109;True;;
420055009000301;2;65.0;47.5;3.2;3.7;all;420055;False;;
420231009000801;1;195.0;42.3;38.2;38.5;HWL,WHL,HLW,LHW;420231;True;;
