id;priority;length;width;height;weight;allowed_orientations;client_id;stackable;designation;location
397426009000101;1;117.3;57.0;38.2;35.7;HWL,WHL,HLW,LHW;397426;True;;
394679009000601;2;87.0;16.0;4.8;1.8;all;394679;True;;
397284009000301;1;211.7;62.2;42.3;89.0;HWL,WHL,WLH,LWH;397284;True;;
394679009000501;1;87.1;62.2;32.3;21.7;WLH,LWH;394679;True;;
407685009000601;1;122.3;87.1;62.2;67.7;HWL,WHL;407685;True;;
407685009000401;2;84.6;62.3;6.0;6.4;all;407685;False;;
431918009000201;2;92.3;29.4;6.0;4.6;all;431918;False;;
394679009001001;2;100.6;16.0;6.6;1.4;all;394679;True;;
391131009001201;1;92.3;87.1;67.2;57.6;HWL,WHL;391131;True;;
397284009000801;2;84.6;62.3;6.0;6.4;all;397284;False;;
429047009000101;2;70.8;62.3;6.0;3.7;all;429047;False;;
430068009000101;2;84.6;62.3;6.0;4.4;all;430068;False;;
391131009002401;2;83.7;16.0;4.8;2.4;all;391131;True;;
427764009000101;1;98.4;92.3;38.2;53.5;HWL,WHL,HLW,LHW;427764;True;;
391131009000101;1;211.7;62.3;62.2;75.6;HWL,WHL,HLW,LHW;391131;True;;
394679009001401;2;84.6;62.3;6.0;6.4;all;394679;False;;
397284009001501;1;87.1;62.2;32.3;28.3;WLH,LWH;397284;True;;
397284009002001;1;70.8;62.3;38.2;21.9;HWL,WHL,HLW,LHW;397284;True;;
407685009001701;1;84.6;82.3;38.2;31.0;HWL,WHL,HLW,LHW;407685;True;;
394679009000401;1;87.1;62.2;47.3;36.3;WLH,LWH;394679;True;;
391131009001801;1;47.3;43.2;38.2;12.3;HWL,WHL,HLW,LHW;391131;True;;
394679009006201;2;84.6;62.3;3.2;1.0;all;394679;False;;
407685009001201;1;92.3;87.1;62.2;57.4;HWL,WHL;407685;True;;
407685009001501;1;84.6;82.3;38.2;31.0;HWL,WHL,HLW,LHW;407685;True;;
391131009001301;1;92.3;87.1;62.2;56.0;HWL,WHL;391131;True;;
397284009002201;1;98.4;92.3;38.2;39.8;HWL,WHL,HLW,LHW;397284;True;;
453364009000401;2;50.0;47.5;3.2;2.5;all;453364;False;;
394679009000701;1;87.1;77.3;62.2;38.8;HLW,LHW;394679;True;;
397284009002301;1;98.4;38.2;32.3;19.1;HWL,WHL,WLH,LWH;397284;True;;
391131009000401;2;81.5;62.3;6.0;6.0;all;391131;False;;
391131009001701;1;92.3;70.8;38.2;30.2;HWL,WHL,HLW,LHW;391131;True;;
397284009002101;1;98.4;92.3;38.2;53.8;HWL,WHL,HLW,LHW;397284;True;;
397284009000601;1;87.1;62.3;62.2;47.0;HLW,LHW;397284;True;;
407685009002101;1;122.3;57.0;38.2;27.7;HWL,WHL,HLW,LHW;407685;True;;
394679009000101;2;87.0;16.0;4.8;1.8;all;394679;True;;
391131009000801;2;81.5;62.3;6.0;6.0;all;391131;False;;
407685009001401;1;87.1;62.3;62.2;42.8;HLW,LHW;407685;True;;
394679009001701;2;87.0;16.0;4.8;1.8;all;394679;True;;
431918009000301;2;92.3;43.2;6.0;4.6;all;431918;False;;
394679009001801;1;87.1;62.2;42.3;35.4;WLH,LWH;394679;True;;
437433009000101;2;70.8;52.3;6.0;3.1;all;437433;False;;
394679009003701;1;62.3;62.2;43.2;20.7;HWL,WHL,WLH,LWH;394679;True;;
407685009004701;2;84.6;62.3;3.2;1.0;all;407685;False;;
397284009002401;1;62.3;62.2;29.4;14.4;HWL,WHL,WLH,LWH;397284;True;;
397284009002501;2;62.3;15.6;6.0;0.7;all;397284;False;;
397426009000201;1;59.8;57.0;38.2;10.1;HWL,WHL,HLW,LHW;397426;True;;
397284009000201;1;211.7;62.3;62.2;119.5;HWL,WHL,HLW,LHW;397284;True;;
407685009001301;1;92.3;87.1;62.2;46.5;HWL,WHL;407685;True;;
392087009000201;1;84.6;47.3;38.2;20.3;HWL,WHL,HLW,LHW;392087;True;;
397284009000101;2;128.2;16.0;8.6;2.7;all;397284;True;;
407685009000201;1;87.1;62.3;62.2;36.3;HLW,LHW;407685;True;;
391131009001401;2;81.7;9.8;8.0;3.5;all;391131;True;;
391131009001001;1;87.3;87.1;62.2;44.0;HWL,WHL;391131;True;;
407685009001101;2;128.2;16.0;8.6;2.7;all;407685;True;;
391131009000601;1;92.3;87.1;62.2;44.2;HWL,WHL;391131;True;;
397284009002601;1;62.3;62.2;29.4;14.4;HWL,WHL,WLH,LWH;397284;True;;
407685009001601;1;84.6;82.3;38.2;27.0;HWL,WHL,HLW,LHW;407685;True;;
391131009001101;2;128.2;16.0;8.6;2.7;all;391131;True;;
397284009001601;1;211.7;67.2;62.3;75.6;HWL,WHL,WLH,LWH;397284;True;;
466293009000201;2;62.3;15.6;6.0;0.9;all;466293;False;;
397284009001401;1;92.3;87.1;62.2;57.4;HWL,WHL;397284;True;;
437433009000201;2;70.8;52.3;6.0;3.1;all;437433;False;;
431918009000101;2;92.3;15.6;6.0;1.4;all;431918;False;;
391131009000201;1;211.7;62.2;42.3;89.0;HWL,WHL,WLH,LWH;391131;True;;
394679009002101;1;98.4;62.3;38.2;28.9;HWL,WHL,HLW,LHW;394679;True;;
391131009001501;1;94.8;38.2;29.4;17.3;HWL,WHL,WLH,LWH;391131;True;;
397284009001101;1;102.3;87.1;62.2;48.4;HWL,WHL;397284;True;;
394679009000301;1;84.6;62.2;17.3;21.5;WLH,LWH;394679;True;;
392087009000401;1;92.3;84.6;38.2;38.7;HWL,WHL,HLW,LHW;392087;True;;
466293009000301;2;65.0;47.5;3.2;3.7;all;466293;False;;
407685009000101;1;211.7;62.3;62.2;65.6;HWL,WHL,HLW,LHW;407685;True;;
392087009000101;1;84.6;47.3;38.2;20.3;HWL,WHL,HLW,LHW;392087;True;;
453364009000301;2;47.3;15.6;6.0;0.5;all;453364;False;;
394679009000201;1;87.1;62.3;62.2;31.0;HLW,LHW;394679;True;;
394679009003401;1;98.4;42.3;38.2;22.2;HWL,WHL,HLW,LHW;394679;True;;
407685009002201;1;57.0;38.2;32.3;11.7;HWL,WHL,WLH,LWH;407685;True;;
